_id,id,deviceid,timestamp,datetime,latitude,longitude,altitude,battery,engine_rpm,vehicle_speed,air_flow_rate_maf,throttle_position,intake_air_temp,performance_index,engine_coolant_temp,vin_number,protocol,Hash,anomaly
66f62291dfd52420cc999eb3,1,will1,1727201880000,2024-09-25T02:18:00.000Z,25.0372929,121.385346,253,83,1241,21,6.7,20.0,71,1181.90476190476,90,NSP151 -4123489  ,ISO 15765-4 (CAN 11/500),0x9a628a0f59a1f4aca306aea7d122c45b36097dbf5ad85682c88e8b7f33de01c6,冷卻水溫過高
66f62291dfd52420cc999eb4,2,will1,1727201890000,2024-09-25T02:18:10.000Z,25.0380162,121.3853126,253,83,1010,34,6.59,21.5686274509804,69,640.715109573241,91,NSP151 -4123489  ,ISO 15765-4 (CAN 11/500),0x89c7942d53d64b5de8005c4a940529e693373f928730c585820113edae969b62,冷卻水溫過高
66f62291dfd52420cc999eb5,3,will1,1727201901000,2024-09-25T02:18:21.000Z,25.0390932,121.3853668,253,83,1272,33,6.01,20.7843137254902,68,801.140819964349,90,NSP151 -4123489  ,ISO 15765-4 (CAN 11/500),0x85f2df7c4156dcbdedec072f27718463e2dc9851c8210e010fec0e74f6f51c42,冷卻水溫過高
66f62291dfd52420cc999eb6,4,will1,1727201910000,2024-09-25T02:18:30.000Z,25.0398496,121.3854665,253,83,1108,26,2.4,18.8235294117647,68,802.171945701357,88,NSP151 -4123489  ,ISO 15765-4 (CAN 11/500),0x8d5aa1db85defeb3a53e61806a4c481799a560e1079b286570afc0b07b970ce7,
66f62291dfd52420cc999eb7,5,will1,1727201924000,2024-09-25T02:18:44.000Z,25.0399838,121.3854515,256,83,1342,16,11.21,30.1960784313725,66,2532.69607843137,88,NSP151 -4123489  ,ISO 15765-4 (CAN 11/500),0xc0b3035ec6a29d40640d6c415acac0725b41c4c2b205bea84d79033bda427942,
66f62291dfd52420cc999eb8,6,will1,1727201931000,2024-09-25T02:18:51.000Z,25.0403415,121.3854382,256,83,1227,32,9.75,27.0588235294118,65,1037.53676470588,88,NSP151 -4123489  ,ISO 15765-4 (CAN 11/500),0x8cea7add150ddc9700b72425933057540ce7e286de8b6ebbc74386213f3e5e14,
66f62291dfd52420cc999eb9,7,will1,1727201934000,2024-09-25T02:18:54.000Z,25.0405764,121.3854246,256,83,1173,34,9.2,26.6666666666667,64,920.0,88,NSP151 -4123489  ,ISO 15765-4 (CAN 11/500),0x3309b4e6b93d168093ba3853135b83faa59e26a10de387e89aeef6e866bfbd19,
66f62291dfd52420cc999eba,8,will1,1727201940000,2024-09-25T02:19:00.000Z,25.0414861,121.3854498,256,83,1264,43,8.56,23.921568627451,62,703.182854537164,89,NSP151 -4123489  ,ISO 15765-4 (CAN 11/500),0x9cd50c5e4f752bcd0b9789553f4579b16f91ff436497a50cd01b1efdcef68136,
66f62291dfd52420cc999ebb,9,will1,1727201950000,2024-09-25T02:19:10.000Z,25.0426712,121.3854906,256,83,1015,42,7.87,24.3137254901961,63,587.581699346405,87,NSP151 -4123489  ,ISO 15765-4 (CAN 11/500),0x0af4a735a4e0e8ced611051cfaed62e9e80439d2580e9d2d59b31dd351e7d4dd,
66f62291dfd52420cc999ebc,10,will1,1727201960000,2024-09-25T02:19:20.000Z,25.0437271,121.3856333,256,83,1299,38,2.71,19.2156862745098,63,656.87306501548,86,NSP151 -4123489  ,ISO 15765-4 (CAN 11/500),0x5acfa2d26f70a560df637a468ffb1d687ad527c4a5c4f57b0dee545024bb2cc1,
66f62291dfd52420cc999ebd,11,will1,1727201972000,2024-09-25T02:19:32.000Z,25.0450099,121.3856301,260,83,900,19,2.35,18.8235294117647,63,891.640866873065,84,NSP151 -4123489  ,ISO 15765-4 (CAN 11/500),0x512104d703ceb49b7d7d4891a2c4f6e47a35068402e9826bc61eb744f18a66b4,
66f62291dfd52420cc999ebe,12,will1,1727202000000,2024-09-25T02:20:00.000Z,25.0441475,121.3856644,260,83,751,3,3.92,20.0,62,5006.66666666667,88,NSP151 -4123489  ,ISO 15765-4 (CAN 11/500),0xb74cdbdfc9a9cd3db493fa62d9b8753c2cc2640d147d19af0b3f97295e6f8fda,
66f62291dfd52420cc999ebf,13,will1,1727202005000,2024-09-25T02:20:05.000Z,25.0441949,121.3856623,258,83,829,3,4.31,20.0,62,5526.66666666667,88,NSP151 -4123489  ,ISO 15765-4 (CAN 11/500),0x2b00fd5614d1094854342025da93a80cdae2ac49979be338844f1b0f8d02baac,
66f62291dfd52420cc999ec0,14,will1,1727202011000,2024-09-25T02:20:11.000Z,25.0446274,121.3857305,258,83,1735,28,18.62,30.9803921568627,60,1919.67787114846,88,NSP151 -4123489  ,ISO 15765-4 (CAN 11/500),0x0f606bc559c16b9e0f5ed74463bb1834f314bd8bd5d2376f1a78fbf573fa01a6,
66f62291dfd52420cc999ec1,15,will1,1727202014000,2024-09-25T02:20:14.000Z,25.0447981,121.3857321,263,83,2226,32,25.96,49.8039215686275,59,3464.48529411765,88,NSP151 -4123489  ,ISO 15765-4 (CAN 11/500),0xc184c0aacb167f8d135c854b189d8a0ff2d619f4ff167adb6d3695bb5b39f08d,
66f62291dfd52420cc999ec2,16,will1,1727202020000,2024-09-25T02:20:20.000Z,25.0453376,121.3857271,263,83,905,43,2.09,17.6470588235294,58,371.40902872777,88,NSP151 -4123489  ,ISO 15765-4 (CAN 11/500),0x1955f1239ae6070b9a052a857b1750accc7d9273b3b41ad29622e52d0f46258b,
66f62291dfd52420cc999ec3,17,will1,1727202030000,2024-09-25T02:20:30.000Z,25.0464454,121.3857696,263,83,1136,46,8.21,23.1372549019608,56,571.389599317988,87,NSP151 -4123489  ,ISO 15765-4 (CAN 11/500),0xa09017a0affcee000b4a8551bc8e7722b1226fa136a11ee308b2f0035b3e98eb,
66f62291dfd52420cc999ec4,18,will1,1727202042000,2024-09-25T02:20:42.000Z,25.0478525,121.3855486,261,82,1090,43,2.09,18.8235294117647,58,477.154582763338,87,NSP151 -4123489  ,ISO 15765-4 (CAN 11/500),0x570ba873dc652c02ecd6b9fbb39d897ac0a65ef1d90427e20b7285f81ae4d123,
66f62291dfd52420cc999ec5,19,will1,1727202050000,2024-09-25T02:20:50.000Z,25.048114,121.3860017,261,82,736,11,3.75,19.6078431372549,58,1311.94295900178,85,NSP151 -4123489  ,ISO 15765-4 (CAN 11/500),0x42948c3f5c407d665807b6f9136740b33eb3d1b9959f37a686dc54da5a451d9d,
66f62291dfd52420cc999ec6,20,will1,1727202060000,2024-09-25T02:21:00.000Z,25.0483926,121.3860024,261,82,1280,18,12.59,35.2941176470588,56,2509.80392156863,85,NSP151 -4123489  ,ISO 15765-4 (CAN 11/500),0x9e7da30d7ac9b4a72993792652266cd3e25033f9c0995a42c9ca9f787e39a1fe,
66f62291dfd52420cc999ec7,21,will1,1727202064000,2024-09-25T02:21:04.000Z,25.0485505,121.3859898,261,82,1164,24,9.18,25.8823529411765,56,1255.29411764706,85,NSP151 -4123489  ,ISO 15765-4 (CAN 11/500),0x5131661c0bf3b84f8df28445385bdd38eba37ed3a859329c2942d7658433bd4d,
66f62291dfd52420cc999ec8,22,will1,1727202071000,2024-09-25T02:21:11.000Z,25.0491327,121.3855107,261,82,1483,45,13.18,31.3725490196078,53,1033.89978213508,87,NSP151 -4123489  ,ISO 15765-4 (CAN 11/500),0x7da329a632a6bc43211a9b2acd525b3e9ed8b65d8d1b9cd1a58d25ee15cb80e8,
66f62291dfd52420cc999ec9,23,will1,1727202074000,2024-09-25T02:21:14.000Z,25.0493097,121.3853411,262,82,1145,45,2.39,18.4313725490196,53,468.976034858388,87,NSP151 -4123489  ,ISO 15765-4 (CAN 11/500),0xee239350c29d1a1cd6f78cc57c600343bc47be3e05c72ffa42df8e211fce6a03,
66f62291dfd52420cc999eca,24,will1,1727202080000,2024-09-25T02:21:20.000Z,25.0493805,121.3840566,262,82,926,43,3.79,19.6078431372549,55,422.252621979024,87,NSP151 -4123489  ,ISO 15765-4 (CAN 11/500),0x57975ba20dd62e9ee46774b4c0b0b707c0248644041f805cf238643afc3e9286,
66f62291dfd52420cc999ecb,25,will1,1727202090000,2024-09-25T02:21:30.000Z,25.0498012,121.3830641,262,82,1289,36,6.42,21.1764705882353,55,758.235294117647,85,NSP151 -4123489  ,ISO 15765-4 (CAN 11/500),0x19f4378a369d50c876a22d75e9f3af4f0afff6d0d7a93efbba3daf274739d0fb,
66f62291dfd52420cc999ecc,26,will1,1727202101000,2024-09-25T02:21:41.000Z,25.0500991,121.3822108,262,82,760,3,2.82,19.2156862745098,55,4867.97385620915,84,NSP151 -4123489  ,ISO 15765-4 (CAN 11/500),0xa8a3260cbd7574fcfca0cc83d9d9a287c874c81d026bcd54e245d2362480cc84,
66f62291dfd52420cc999ecd,27,will1,1727202130000,2024-09-25T02:22:10.000Z,25.0500945,121.3820833,262,82,1272,27,9.82,25.8823529411765,53,1219.34640522876,88,NSP151 -4123489  ,ISO 15765-4 (CAN 11/500),0x3a18914b7c4a804f368fe1ffd94925d3e23377b5b6d7636ef301947464013456,
66f62291dfd52420cc999ece,28,will1,1727202134000,2024-09-25T02:22:14.000Z,25.0502001,121.3818821,262,82,1431,29,12.53,31.3725490196078,53,1548.07302231237,88,NSP151 -4123489  ,ISO 15765-4 (CAN 11/500),0x6f44e8d3219ea823e548245dd6ec860bc2a80721c333e3e70fdd2f66e4a42995,
66f62291dfd52420cc999ecf,29,will1,1727202135000,2024-09-25T02:22:15.000Z,25.0504202,121.3816712,262,82,1682,35,14.34,30.5882352941176,52,1469.98319327731,88,NSP151 -4123489  ,ISO 15765-4 (CAN 11/500),0xd8a3dd00e1b815f16632ea3475482ac33d63e8003bcead6d0d36da46a48f2ed4,
66f62291dfd52420cc999ed0,30,will1,1727202137000,2024-09-25T02:22:17.000Z,25.0505531,121.3814667,262,82,1212,37,9.85,27.0588235294118,52,886.359300476948,88,NSP151 -4123489  ,ISO 15765-4 (CAN 11/500),0x12bacaa422a09c5f966f4e3751101410f882c84824b4caa47d1dd0fdddabdbba,
66f62291dfd52420cc999ed1,31,will1,1727202139000,2024-09-25T02:22:19.000Z,25.0506342,121.3812704,262,82,913,40,2.67,18.8235294117647,53,429.647058823529,88,NSP151 -4123489  ,ISO 15765-4 (CAN 11/500),0xf170b3cd7ee8e99cf15990659ec52b9fb5ba902cb18f16aaa85699509caab0dc,
66f62291dfd52420cc999ed2,32,will1,1727202141000,2024-09-25T02:22:21.000Z,25.0507219,121.3810697,262,82,1392,40,12.92,32.156862745098,53,1119.05882352941,89,NSP151 -4123489  ,ISO 15765-4 (CAN 11/500),0x23bae1aef3238f534b7890d1f987f5a4022515da53df111c73faa0d3b3b4f5ae,
66f62291dfd52420cc999ed3,33,will1,1727202144000,2024-09-25T02:22:24.000Z,25.0508451,121.3808722,262,82,1487,40,11.93,29.8039215686275,51,1107.96078431373,89,NSP151 -4123489  ,ISO 15765-4 (CAN 11/500),0xf3cedbfab261a434b2947722463037633d195c54359141d3fba7c6bd06c1a915,
66f62291dfd52420cc999ed4,34,will1,1727202146000,2024-09-25T02:22:26.000Z,25.0509681,121.3806878,262,82,1255,43,10.43,28.2352941176471,51,824.076607387141,88,NSP151 -4123489  ,ISO 15765-4 (CAN 11/500),0x684facd6d0746dabbea5300b3dbd2eb9e08ad2f9fdc9a5442da84a86704ba822,
66f62291dfd52420cc999ed5,35,will1,1727202147000,2024-09-25T02:22:27.000Z,25.0511128,121.3805038,262,82,1332,46,11.06,29.0196078431373,50,840.306905370844,88,NSP151 -4123489  ,ISO 15765-4 (CAN 11/500),0xf5726f7fb4038bbf26ad495828ed76d26cfffc111a32231c59ffe3d8a2d29612,
66f62291dfd52420cc999ed6,36,will1,1727202149000,2024-09-25T02:22:29.000Z,25.0512615,121.3803035,262,82,1341,47,11.17,29.0196078431373,50,827.984981226533,88,NSP151 -4123489  ,ISO 15765-4 (CAN 11/500),0xd1235eeea76bbd4beabc95420a5970721f0061f0c717a3d9413b66fd2d5f0a88,
66f62291dfd52420cc999ed7,37,will1,1727202151000,2024-09-25T02:22:31.000Z,25.051413,121.3801,262,82,1109,47,9.15,26.6666666666667,50,629.219858156028,88,NSP151 -4123489  ,ISO 15765-4 (CAN 11/500),0x9669b5ef87dd292769a8aa48de585992c5214c99c8610d1d951e1b19a83fa9d8,
66f62291dfd52420cc999ed8,38,will1,1727202153000,2024-09-25T02:22:33.000Z,25.0515701,121.3798968,262,82,1267,50,9.89,26.2745098039216,50,665.796078431373,88,NSP151 -4123489  ,ISO 15765-4 (CAN 11/500),0x7da3d81043ea5694fdb73ad8395b021edf41ac9a58430127b096530cc81ec8a5,
66f62291dfd52420cc999ed9,39,will1,1727202156000,2024-09-25T02:22:36.000Z,25.0517444,121.3796889,262,82,1271,51,9.9,25.8823529411765,50,645.028835063437,88,NSP151 -4123489  ,ISO 15765-4 (CAN 11/500),0xcb95cde7fd98a73f6354ea5169bb6ae25f80345c6587f34378d53edb7ed8a626,
66f62291dfd52420cc999eda,40,will1,1727202157000,2024-09-25T02:22:37.000Z,25.0519144,121.3794806,262,82,1275,50,9.32,25.0980392156863,50,640.0,88,NSP151 -4123489  ,ISO 15765-4 (CAN 11/500),0x37c9a701e5de284b45fc2527d77dbad5c22e382f2a285c1510e1198ae32bfb88,
66f62291dfd52420cc999edb,41,will1,1727202159000,2024-09-25T02:22:39.000Z,25.0520969,121.3792806,262,82,1110,52,8.84,25.4901960784314,50,544.117647058824,88,NSP151 -4123489  ,ISO 15765-4 (CAN 11/500),0x92bd650fc5e1d8eeac707fbeb8ed93f00921be7f8de13dc206a3f237d3684428,
66f62291dfd52420cc999edc,42,will1,1727202161000,2024-09-25T02:22:41.000Z,25.0522937,121.3790747,262,82,1122,54,8.96,25.4901960784314,50,529.62962962963,88,NSP151 -4123489  ,ISO 15765-4 (CAN 11/500),0xe0538930705f617ad236fe7fad86ff54803467535f0e2143764938189b3e4237,
66f62291dfd52420cc999edd,43,will1,1727202163000,2024-09-25T02:22:43.000Z,25.0524905,121.3788641,262,82,1113,53,8.82,25.4901960784314,50,535.294117647059,88,NSP151 -4123489  ,ISO 15765-4 (CAN 11/500),0x81bdf906fb0f6d720849528e2d79ca5194c820eec56b432c3bd1a909b2bcff88,
66f62291dfd52420cc999ede,44,will1,1727202166000,2024-09-25T02:22:46.000Z,25.0526863,121.3786508,262,82,1138,53,9.0,25.4901960784314,50,547.317795042545,88,NSP151 -4123489  ,ISO 15765-4 (CAN 11/500),0x456068071606170a350329ff58ce644bad327aaf2f933b4a96f245d497907dbd,
66f62291dfd52420cc999edf,45,will1,1727202167000,2024-09-25T02:22:47.000Z,25.0528964,121.3784383,262,82,1120,55,8.9,25.4901960784314,50,519.073083778966,88,NSP151 -4123489  ,ISO 15765-4 (CAN 11/500),0xef8bad2f7159747e056a93711cd5cd4cf21175258af0bc31f03c020d3d3c3632,
66f62291dfd52420cc999ee0,46,will1,1727202169000,2024-09-25T02:22:49.000Z,25.0531059,121.378226,262,82,1107,55,8.9,26.6666666666667,50,536.727272727273,88,NSP151 -4123489  ,ISO 15765-4 (CAN 11/500),0x30dda7efb68d8a67eb584b253cc862b0f2115cf3a4036f1522be246ccb47d86f,
66f62291dfd52420cc999ee1,47,will1,1727202171000,2024-09-25T02:22:51.000Z,25.0533283,121.3780255,262,82,1261,57,10.0,26.6666666666667,49,589.941520467836,88,NSP151 -4123489  ,ISO 15765-4 (CAN 11/500),0xfc6c96b3238f2855700cba63f86d34176286b7bb88f7f1b9c8fd8ba8cb9a042b,
66f62291dfd52420cc999ee2,48,will1,1727202174000,2024-09-25T02:22:54.000Z,25.053559,121.3778223,262,82,1272,56,9.9,26.2745098039216,49,596.806722689076,87,NSP151 -4123489  ,ISO 15765-4 (CAN 11/500),0xbe7e58d8822ccdf042c8abc75a8c9fc13a998c82fec422c2154ace78c4253f2e,
66f62291dfd52420cc999ee3,49,will1,1727202175000,2024-09-25T02:22:55.000Z,25.0537669,121.3776006,262,82,1273,56,10.03,26.2745098039216,49,597.275910364146,87,NSP151 -4123489  ,ISO 15765-4 (CAN 11/500),0x275e18d6ce59dccfd4b60fe4f5e79a6f56f5b40ea67d8fe902ca4764f43beac1,
66f62291dfd52420cc999ee4,50,will1,1727202177000,2024-09-25T02:22:57.000Z,25.0539843,121.3773748,262,82,1280,56,9.59,25.4901960784314,49,582.633053221288,87,NSP151 -4123489  ,ISO 15765-4 (CAN 11/500),0x746cfc5168c4826e38dc80388da9d25fa33e033e365caa273b6c30fda05fd3f1,
66f62291dfd52420cc999ee5,51,will1,1727202179000,2024-09-25T02:22:59.000Z,25.0541825,121.3771544,262,82,1013,57,4.67,20.0,50,355.438596491228,87,NSP151 -4123489  ,ISO 15765-4 (CAN 11/500),0x2249f588f03592561453023f24409d6a953f27b24ba7e63e7bc85300593a6d49,
66f62291dfd52420cc999ee6,52,will1,1727202182000,2024-09-25T02:23:02.000Z,25.0543967,121.3769561,262,82,1140,57,2.21,18.0392156862745,50,360.78431372549,87,NSP151 -4123489  ,ISO 15765-4 (CAN 11/500),0x6af4f8e7326ae143b4f3feab77c7285a5f4356690cdb515c4dc248bd7391f7a6,
66f62291dfd52420cc999ee7,53,will1,1727202183000,2024-09-25T02:23:03.000Z,25.0545478,121.3768273,262,82,1256,50,2.6,19.2156862745098,50,482.698039215686,87,NSP151 -4123489  ,ISO 15765-4 (CAN 11/500),0xc3a2407a7727f39aa0f70b3d11ed65cb75fa9bade543760a42c9fd878442bb99,低速急煞車
66f62291dfd52420cc999ee8,54,will1,1727202185000,2024-09-25T02:23:05.000Z,25.0546288,121.3767669,262,82,980,18,5.85,18.0392156862745,51,982.135076252723,87,NSP151 -4123489  ,ISO 15765-4 (CAN 11/500),0x5294702a6234ea17599d323c0be6102652f5584cca8769c1c03d974bfa0b5217,低速急煞車
66f62291dfd52420cc999ee9,55,will1,1727202187000,2024-09-25T02:23:07.000Z,25.0546404,121.3767508,262,82,745,8,2.81,19.2156862745098,51,1789.46078431373,86,NSP151 -4123489  ,ISO 15765-4 (CAN 11/500),0xabfc8595a6b348803c2d3354b6f92223a95deb7b0bceb6703764244d72b9e515,
66f62291dfd52420cc999eea,56,will1,1727202192000,2024-09-25T02:23:12.000Z,25.0546634,121.376728,270,82,756,3,2.85,19.2156862745098,51,4842.35294117647,86,NSP151 -4123489  ,ISO 15765-4 (CAN 11/500),0x0ff0b19a0525f215a17e79999847a61435a3efa212b1b0a7949433a602c601f3,
66f62291dfd52420cc999eeb,57,will1,1727202242000,2024-09-25T02:24:02.000Z,25.054645,121.3766831,270,82,1767,4,11.15,24.3137254901961,53,10740.5882352941,89,NSP151 -4123489  ,ISO 15765-4 (CAN 11/500),0x7ad0a5ada6d2117497abee065516f13ab441720983defbb14562366c1c998437,
66f62291dfd52420cc999eec,58,will1,1727202245000,2024-09-25T02:24:05.000Z,25.0546542,121.3766556,288,82,1153,14,10.64,27.843137254902,54,2293.081232493,88,NSP151 -4123489  ,ISO 15765-4 (CAN 11/500),0xc16d038bbc309493d2c6470f934e054bb2f9b3bfa2f49c3ad34a85aa3754c940,
66f62291dfd52420cc999eed,59,will1,1727202255000,2024-09-25T02:24:15.000Z,25.055106,121.3759858,270,82,1358,44,11.39,29.8039215686275,50,919.857397504456,88,NSP151 -4123489  ,ISO 15765-4 (CAN 11/500),0xeefbf38a5d7d5a9480b55303de64cf7226a6cb6a2e0459b9109b9197d1d418ab,
66f62291dfd52420cc999eee,60,will1,1727202263000,2024-09-25T02:24:23.000Z,25.0561923,121.3749878,270,82,1246,53,2.68,18.4313725490196,51,433.311135775065,89,NSP151 -4123489  ,ISO 15765-4 (CAN 11/500),0x49dd2a2ef26942b7b1f7a76538a70a00730f72a7f07bc88462bb3499447663de,
66f62291dfd52420cc999eef,61,will1,1727202267000,2024-09-25T02:24:27.000Z,25.0565289,121.3745866,270,82,1222,50,2.57,18.8235294117647,51,460.047058823529,88,NSP151 -4123489  ,ISO 15765-4 (CAN 11/500),0xff0b811e0f3c0821fa5caf7f4edaca9964d39f8082eb24800c7b82acec5ad72c,
66f62291dfd52420cc999ef0,62,will1,1727202269000,2024-09-25T02:24:29.000Z,25.0568228,121.3743426,270,82,956,49,2.56,19.2156862745098,51,374.901960784314,87,NSP151 -4123489  ,ISO 15765-4 (CAN 11/500),0x81833e59ec9eb5a707c63966fceff82ff1a89171b1bc8c4bc328f8e477f73aff,
66f62291dfd52420cc999ef1,63,will1,1727202271000,2024-09-25T02:24:31.000Z,25.0570141,121.3741785,270,82,1015,47,7.57,23.1372549019608,51,499.666249478515,86,NSP151 -4123489  ,ISO 15765-4 (CAN 11/500),0x626269fff59aa622378d4b12079aec99ccf1a80f400ca99364e38c3c41afae72,
66f62291dfd52420cc999ef2,64,will1,1727202273000,2024-09-25T02:24:33.000Z,25.0571698,121.3740271,270,82,925,46,4.71,20.3921568627451,51,410.059676044331,86,NSP151 -4123489  ,ISO 15765-4 (CAN 11/500),0xffe11649f92eda78545a9bf5a5e1f8f4d6163d6bb3f09303de94074a097b60ad,
66f62291dfd52420cc999ef3,65,will1,1727202275000,2024-09-25T02:24:35.000Z,25.0573662,121.3738963,270,82,1260,45,9.26,24.3137254901961,51,680.78431372549,86,NSP151 -4123489  ,ISO 15765-4 (CAN 11/500),0x71fdd32fc4f1a581a159d1754e9582371031f5f99db8b0161387dea92fcc530c,
66f62291dfd52420cc999ef4,66,will1,1727202277000,2024-09-25T02:24:37.000Z,25.0575264,121.3737254,270,81,1271,45,10.92,29.0196078431373,50,819.642701525054,86,NSP151 -4123489  ,ISO 15765-4 (CAN 11/500),0xe505182024454ced61ec5d682161a255bd975686294f56aa161eba05ecfe8bce,
66f62291dfd52420cc999ef5,67,will1,1727202279000,2024-09-25T02:24:39.000Z,25.0576983,121.373559,270,81,1340,46,9.42,25.0980392156863,50,731.116794543904,86,NSP151 -4123489  ,ISO 15765-4 (CAN 11/500),0xc637f3b465d166ace6938760dc214eaa30e882801f77c1050d302f1cb5336c74,
66f62291dfd52420cc999ef6,68,will1,1727202282000,2024-09-25T02:24:42.000Z,25.0578708,121.3733756,270,81,1275,48,6.37,21.1764705882353,50,562.5,86,NSP151 -4123489  ,ISO 15765-4 (CAN 11/500),0x8fedafff6143c5cf4d44e67162d3d62bd1ba208be68257e79bbf2b53aa7d73c0,
66f62291dfd52420cc999ef7,69,will1,1727202283000,2024-09-25T02:24:43.000Z,25.0580504,121.3731951,270,81,965,49,4.93,20.0,50,393.877551020408,86,NSP151 -4123489  ,ISO 15765-4 (CAN 11/500),0xf473676af01f148b3a7568cd7dd52882263ecae62ee7495e34b9ca1ec37944fb,
66f62291dfd52420cc999ef8,70,will1,1727202285000,2024-09-25T02:24:45.000Z,25.058236,121.3730146,270,81,938,49,4.26,20.0,50,382.857142857143,86,NSP151 -4123489  ,ISO 15765-4 (CAN 11/500),0xeedee83fee7eb6e08acdfc1ed96f2962f32d6f41738fd08caf6835df06831010,
66f62291dfd52420cc999ef9,71,will1,1727202287000,2024-09-25T02:24:47.000Z,25.058443,121.3728354,270,81,950,49,5.48,20.3921568627451,50,395.358143257303,86,NSP151 -4123489  ,ISO 15765-4 (CAN 11/500),0x2d2e16763065e5f8ffb2451f86d9fd289e053081da7723aca78e67a1048a64b1,
66f62291dfd52420cc999efa,72,will1,1727202289000,2024-09-25T02:24:49.000Z,25.0586455,121.3726495,270,81,940,49,5.01,20.3921568627451,50,391.196478591437,86,NSP151 -4123489  ,ISO 15765-4 (CAN 11/500),0xb1a4852f0caa72cf03cb9f5142b7f76755c4c325ceb8ae27e94db74a5eb8dac8,
66f62291dfd52420cc999efb,73,will1,1727202291000,2024-09-25T02:24:51.000Z,25.0588309,121.3724784,270,81,938,51,4.79,20.0,50,367.843137254902,86,NSP151 -4123489  ,ISO 15765-4 (CAN 11/500),0xecc05321acc617d8f8acafc51b398b26ee551bfaa66dcda08112913a2ae0602d,
66f62291dfd52420cc999efc,74,will1,1727202293000,2024-09-25T02:24:53.000Z,25.0590314,121.3722882,270,81,925,50,5.04,20.3921568627451,50,377.254901960784,87,NSP151 -4123489  ,ISO 15765-4 (CAN 11/500),0x763ec0d9d7f2f19c815666d3b5a04ec939f42e9eae6472bed1aaa9c6612c80a5,
66f62291dfd52420cc999efd,75,will1,1727202295000,2024-09-25T02:24:55.000Z,25.0592311,121.3721041,270,81,1089,49,9.04,25.4901960784314,50,566.506602641056,87,NSP151 -4123489  ,ISO 15765-4 (CAN 11/500),0x0fb394dac6146f5b715406b54cb5f7f9bb51fae785df1c30f418910a24f41c97,
66f62291dfd52420cc999efe,76,will1,1727202297000,2024-09-25T02:24:57.000Z,25.0594292,121.3719108,270,81,1250,52,10.2,26.6666666666667,48,641.025641025641,87,NSP151 -4123489  ,ISO 15765-4 (CAN 11/500),0x7e20f5a79f063a2c621a765ac08312ab345b7a09a035bca8684deb945bb23f74,
66f62291dfd52420cc999eff,77,will1,1727202299000,2024-09-25T02:24:59.000Z,25.0596316,121.3717214,270,81,1290,54,10.25,25.8823529411765,48,618.300653594771,87,NSP151 -4123489  ,ISO 15765-4 (CAN 11/500),0x338b5dbfa2717f4a9700b3485435b011790f9ab09a67028471e9178dd7b3f452,
66f62291dfd52420cc999f00,78,will1,1727202301000,2024-09-25T02:25:01.000Z,25.0598481,121.3715315,270,81,1260,55,5.0,20.3921568627451,48,467.165775401069,87,NSP151 -4123489  ,ISO 15765-4 (CAN 11/500),0x01c9c53aa2c9dd5cd29e5315ae939f06a39eccdf0182584af2c717ec254aa5cf,
66f62291dfd52420cc999f01,79,will1,1727202303000,2024-09-25T02:25:03.000Z,25.0600647,121.3713198,270,81,1035,57,3.2,18.4313725490196,48,334.674922600619,87,NSP151 -4123489  ,ISO 15765-4 (CAN 11/500),0xd0f0aac1dcc30143f4c4cb9f988fe2a86fae18c07862933b4ab98621e0b3bbfe,
66f62291dfd52420cc999f02,80,will1,1727202305000,2024-09-25T02:25:05.000Z,25.0602893,121.3711253,270,81,1221,56,2.82,19.2156862745098,49,418.970588235294,87,NSP151 -4123489  ,ISO 15765-4 (CAN 11/500),0xa4c3f705e3354e20e7f56fa19adeace53caa6b9ac2377f1419aba33cd7e64cf2,
66f62291dfd52420cc999f03,81,will1,1727202307000,2024-09-25T02:25:07.000Z,25.0604953,121.3709364,270,81,1180,55,2.75,19.2156862745098,49,412.263814616756,87,NSP151 -4123489  ,ISO 15765-4 (CAN 11/500),0x9d30af97e68d8f5d55f595425f8101f6a2dd809b0267153cc3fc257b8a6ea687,
66f62291dfd52420cc999f04,82,will1,1727202309000,2024-09-25T02:25:09.000Z,25.0606821,121.3707637,270,81,1187,51,2.39,18.8235294117647,50,438.108419838524,87,NSP151 -4123489  ,ISO 15765-4 (CAN 11/500),0x39d2e0235097b432aaea55d99d3ee981a3fd33fbc224d6b14cd87835f8cf5227,
66f62291dfd52420cc999f05,83,will1,1727202311000,2024-09-25T02:25:11.000Z,25.0609071,121.3705862,270,81,1179,49,2.46,18.8235294117647,50,452.917166866747,86,NSP151 -4123489  ,ISO 15765-4 (CAN 11/500),0x205b430384125f879931e560265d034a7c15c667dce23013d956b121529b4edf,
66f62291dfd52420cc999f06,84,will1,1727202314000,2024-09-25T02:25:14.000Z,25.0611284,121.3703918,270,81,1231,47,11.71,24.3137254901961,49,636.812682519816,86,NSP151 -4123489  ,ISO 15765-4 (CAN 11/500),0x548948da8a5f88355a3fef9a753bd7e430c2d858fe5655200855c62b45094125,
66f62291dfd52420cc999f07,85,will1,1727202315000,2024-09-25T02:25:15.000Z,25.0612782,121.3702211,270,81,1006,49,4.59,20.0,48,410.612244897959,86,NSP151 -4123489  ,ISO 15765-4 (CAN 11/500),0x403fb40a17e3c39cf7c4dafc2330f9ce3c7b77dc4e29dd05dd3595712062f5e5,
